timestamp,user_identifier,session_id,action_type,action_details,question_id,response,score,scenario_type,message_content,option_selected,page_visited,chatbot_type
2025-09-24T22:08:33.483Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-24T22:08:38.980Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""occasionally"",""text"":""Occasionally"",""value"":""occasionally"",""points"":3}",,,,,,occasionally,ai-chatbot,general-ai
2025-09-24T22:08:39.045Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Occasionally,,,,occasionally,,general-ai
2025-09-24T22:08:41.820Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""monthly"",""text"":""1–3 times a month"",""value"":""monthly"",""points"":2}",,,,,,monthly,ai-chatbot,general-ai
2025-09-24T22:08:41.887Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: binge_drinking,binge_drinking,1–3 times a month,,,,monthly,,general-ai
2025-09-24T22:09:02.872Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""3_4_days"",""text"":""3–4 days"",""value"":""3_4_days"",""points"":2}",,,,,,3_4_days,ai-chatbot,general-ai
2025-09-24T22:09:02.935Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: days_per_week,days_per_week,3–4 days,,,,3_4_days,,general-ai
2025-09-24T22:09:08.052Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""1_drink"",""text"":""1 drink"",""value"":""1_drink"",""points"":0}",,,,,,1_drink,ai-chatbot,general-ai
2025-09-24T22:09:08.114Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: drinks_per_sitting,drinks_per_sitting,1 drink,,,,1_drink,,general-ai
2025-09-24T22:09:15.775Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T22:09:15.841Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-09-24T22:09:20.448Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T22:09:20.513Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,No,,,,no,,general-ai
2025-09-24T22:09:23.393Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T22:09:23.460Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: alone_use,alone_use,No,,,,no,,general-ai
2025-09-24T22:09:53.885Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T22:09:53.952Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: forget_things,forget_things,No,,,,no,,general-ai
2025-09-24T22:09:56.327Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T22:09:56.391Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,No,,,,no,,general-ai
2025-09-24T22:09:59.510Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T22:09:59.580Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: trouble_using,trouble_using,No,,,,no,,general-ai
2025-09-24T22:10:02.431Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T22:10:02.494Z,123456,session_1758750023181_nfl4zflbz,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T22:10:04.061Z,123456,session_1758750023181_nfl4zflbz,,Assessment completed,,,,,,,,general-ai
2025-09-24T22:10:10.100Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T22:10:23.761Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T22:10:26.759Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T22:10:33.316Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T22:10:36.895Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T22:10:45.550Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T22:10:48.616Z,123456,session_1758750023181_nfl4zflbz,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-09-24T22:11:00.257Z,123456,session_1758750023181_nfl4zflbz,message_sent,User sent message,,,,,I don't want to drink for fun.,,,general-ai
2025-09-24T22:11:02.042Z,123456,session_1758750023181_nfl4zflbz,simulation_option_selected,Scenario evaluation: Inappropriate,,I don't want to drink for fun.,30,peer_pressure,,inappropriate,,general-ai
2025-09-24T22:11:11.759Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""value"":""retry"",""text"":""Try again with these suggestions""}",,,,,,retry,ai-chatbot,general-ai
2025-09-24T22:11:26.400Z,123456,session_1758750023181_nfl4zflbz,message_sent,User sent message,,,,,I am not sure drinking today.,,,general-ai
2025-09-24T22:11:28.394Z,123456,session_1758750023181_nfl4zflbz,simulation_option_selected,Scenario evaluation: Inappropriate,,I am not sure drinking today.,30,peer_pressure,,inappropriate,,general-ai
2025-09-24T22:11:31.638Z,123456,session_1758750023181_nfl4zflbz,option_selected,"Option selected: {""value"":""skip"",""text"":""Move to next scenario""}",,,,,,skip,ai-chatbot,general-ai
2025-09-24T22:11:31.703Z,123456,session_1758750023181_nfl4zflbz,simulation_started,Started scenario 2: designated_driver,,,,designated_driver,,,,general-ai
2025-09-24T22:11:44.334Z,123456,session_1758750023181_nfl4zflbz,message_sent,User sent message,,,,,No. I have to drive.,,,general-ai
2025-09-24T22:11:46.162Z,123456,session_1758750023181_nfl4zflbz,simulation_option_selected,Scenario evaluation: Appropriate,,No. I have to drive.,85,designated_driver,,appropriate,,general-ai
2025-09-24T22:11:48.237Z,123456,session_1758750023181_nfl4zflbz,simulation_started,Started scenario 3: helping_friend,,,,helping_friend,,,,general-ai
2025-09-24T22:12:11.537Z,123456,session_1758750023181_nfl4zflbz,message_sent,User sent message,,,,,take my friend to Uber.,,,general-ai
2025-09-24T22:12:14.471Z,123456,session_1758750023181_nfl4zflbz,simulation_option_selected,Scenario evaluation: Appropriate,,take my friend to Uber.,80,helping_friend,,appropriate,,general-ai
2025-09-24T22:12:16.535Z,123456,session_1758750023181_nfl4zflbz,simulation_completed,"{""summary"":{""totalScenarios"":3,""totalResponses"":4,""appropriateResponses"":2,""inappropriateResponses"":2,""averageScore"":56,""detailedResponses"":[{""scenario"":""peer_pressure"",""scenarioIndex"":0,""retryCount"":0,""userResponse"":""I don't want to drink for fun."",""timestamp"":""2025-09-24T22:11:00.246Z"",""isAppropriate"":false,""reason"":""The response does not directly address the peer pressure aspect of the scenario and lacks a clear refusal or boundary-setting."",""suggestions"":[""Provide a clear refusal to drink more."",""Suggest an alternative activity to divert attention.""],""score"":30},{""scenario"":""peer_pressure"",""scenarioIndex"":0,""retryCount"":1,""userResponse"":""I am not sure drinking today."",""timestamp"":""2025-09-24T22:11:26.391Z"",""isAppropriate"":false,""reason"":""The response does not clearly address the scenario of peer pressure and lacks a definitive refusal or boundary-setting."",""suggestions"":[""Provide a clear refusal to drink more."",""Suggest an alternative activity to avoid pressure.""],""score"":30},{""scenario"":""designated_driver"",""scenarioIndex"":1,""retryCount"":0,""userResponse"":""No. I have to drive."",""timestamp"":""2025-09-24T22:11:44.323Z"",""isAppropriate"":true,""reason"":""The response clearly addresses the scenario by refusing the drink and emphasizes the responsibility of being the designated driver."",""suggestions"":[],""score"":85},{""scenario"":""helping_friend"",""scenarioIndex"":2,""retryCount"":0,""userResponse"":""take my friend to Uber."",""timestamp"":""2025-09-24T22:12:11.524Z"",""isAppropriate"":true,""reason"":""The response suggests a safe alternative for transportation by calling an Uber, which addresses the need to prevent the friend from driving under the influence."",""suggestions"":[""Consider offering to stay with your friend until the ride arrives"",""Encourage your friend to drink water and wait before leaving""],""score"":80}]},""allResponses"":[{""scenario"":""peer_pressure"",""scenarioIndex"":0,""retryCount"":0,""userResponse"":""I don't want to drink for fun."",""timestamp"":""2025-09-24T22:11:00.246Z"",""isAppropriate"":false,""reason"":""The response does not directly address the peer pressure aspect of the scenario and lacks a clear refusal or boundary-setting."",""suggestions"":[""Provide a clear refusal to drink more."",""Suggest an alternative activity to divert attention.""],""score"":30},{""scenario"":""peer_pressure"",""scenarioIndex"":0,""retryCount"":1,""userResponse"":""I am not sure drinking today."",""timestamp"":""2025-09-24T22:11:26.391Z"",""isAppropriate"":false,""reason"":""The response does not clearly address the scenario of peer pressure and lacks a definitive refusal or boundary-setting."",""suggestions"":[""Provide a clear refusal to drink more."",""Suggest an alternative activity to avoid pressure.""],""score"":30},{""scenario"":""designated_driver"",""scenarioIndex"":1,""retryCount"":0,""userResponse"":""No. I have to drive."",""timestamp"":""2025-09-24T22:11:44.323Z"",""isAppropriate"":true,""reason"":""The response clearly addresses the scenario by refusing the drink and emphasizes the responsibility of being the designated driver."",""suggestions"":[],""score"":85},{""scenario"":""helping_friend"",""scenarioIndex"":2,""retryCount"":0,""userResponse"":""take my friend to Uber."",""timestamp"":""2025-09-24T22:12:11.524Z"",""isAppropriate"":true,""reason"":""The response suggests a safe alternative for transportation by calling an Uber, which addresses the need to prevent the friend from driving under the influence."",""suggestions"":[""Consider offering to stay with your friend until the ride arrives"",""Encourage your friend to drink water and wait before leaving""],""score"":80}]}",,,56.25,,,,,general-ai
2025-09-24T22:12:28.661Z,123456,session_1758750023181_nfl4zflbz,message_sent,User sent message,,,,,Bye,,,general-ai
2025-09-24T22:12:28.725Z,123456,session_1758750023181_nfl4zflbz,message_sent,User sent message after completion,,,,,,,,general-ai
2025-10-20T16:54:06.629Z,123456,session_1760979241407_w8qhtdjsw,code_entered,User entered verification code,,,,,,,home,general-ai
2025-10-20T16:54:06.673Z,123456,session_1760979241407_w8qhtdjsw,code_verified,Code verification successful,,,,,,,home,general-ai
2025-10-20T16:54:06.719Z,123456,session_1760979241407_w8qhtdjsw,page_visited,User reached welcome screen,,,,,,,welcome,general-ai
2025-10-20T16:54:09.298Z,123456,session_1760979241407_w8qhtdjsw,chat_started,User started chat with general AI,,,,,,,welcome,general-ai
2025-10-20T16:54:09.534Z,123456,session_1760979241407_w8qhtdjsw,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-10-20T16:54:09.549Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-10-20T16:54:43.526Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:54:43.574Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-10-20T16:54:46.945Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:54:46.986Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-10-20T16:54:51.441Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:54:51.482Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-10-20T16:55:14.895Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:55:14.940Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-10-20T16:55:19.779Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""occasionally"",""text"":""Occasionally"",""value"":""occasionally"",""points"":3}",,,,,,occasionally,ai-chatbot,general-ai
2025-10-20T16:55:19.881Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Occasionally,,,,occasionally,,general-ai
2025-10-20T16:55:24.057Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""weekly"",""text"":""1–2 times a week"",""value"":""weekly"",""points"":3}",,,,,,weekly,ai-chatbot,general-ai
2025-10-20T16:55:24.101Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: binge_drinking,binge_drinking,1–2 times a week,,,,weekly,,general-ai
2025-10-20T16:55:26.818Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""3_4_days"",""text"":""3–4 days"",""value"":""3_4_days"",""points"":2}",,,,,,3_4_days,ai-chatbot,general-ai
2025-10-20T16:55:26.861Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: days_per_week,days_per_week,3–4 days,,,,3_4_days,,general-ai
2025-10-20T16:55:29.161Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""4_5_drinks"",""text"":""4–5 drinks"",""value"":""4_5_drinks"",""points"":2}",,,,,,4_5_drinks,ai-chatbot,general-ai
2025-10-20T16:55:29.206Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: drinks_per_sitting,drinks_per_sitting,4–5 drinks,,,,4_5_drinks,,general-ai
2025-10-20T16:55:35.858Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:55:35.946Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-10-20T16:55:42.128Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:55:42.172Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,Yes,,,,yes,,general-ai
2025-10-20T16:55:44.674Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:55:44.717Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-10-20T16:55:46.905Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:55:46.948Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-10-20T16:55:49.169Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:55:49.211Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-10-20T16:55:51.599Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:55:51.640Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-10-20T16:55:57.248Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-10-20T16:55:57.289Z,123456,session_1760979241407_w8qhtdjsw,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-10-20T16:55:58.833Z,123456,session_1760979241407_w8qhtdjsw,,Assessment completed,,,,,,,,general-ai
2025-10-20T16:56:18.000Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-10-20T16:56:26.026Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-10-20T16:56:31.865Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-10-20T16:56:41.803Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-10-20T16:56:49.321Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-10-20T16:57:09.313Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-10-20T16:57:12.526Z,123456,session_1760979241407_w8qhtdjsw,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-10-20T16:57:49.338Z,123456,session_1760979241407_w8qhtdjsw,message_sent,User sent message,,,,,Leave the party immediately.,,,general-ai
2025-10-20T16:57:51.446Z,123456,session_1760979241407_w8qhtdjsw,simulation_option_selected,Scenario evaluation: Inappropriate,,Leave the party immediately.,30,peer_pressure,,inappropriate,,general-ai
2025-10-20T16:58:07.141Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""value"":""retry"",""text"":""Try again with these suggestions""}",,,,,,retry,ai-chatbot,general-ai
2025-10-20T16:58:37.429Z,123456,session_1760979241407_w8qhtdjsw,message_sent,User sent message,,,,,Drink as my friend requested.,,,general-ai
2025-10-20T16:58:39.718Z,123456,session_1760979241407_w8qhtdjsw,simulation_option_selected,Scenario evaluation: Inappropriate,,Drink as my friend requested.,20,peer_pressure,,inappropriate,,general-ai
2025-10-20T16:58:57.554Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""value"":""skip"",""text"":""Move to next scenario""}",,,,,,skip,ai-chatbot,general-ai
2025-10-20T16:58:57.595Z,123456,session_1760979241407_w8qhtdjsw,simulation_started,Started scenario 2: designated_driver,,,,designated_driver,,,,general-ai
2025-10-20T16:59:22.225Z,123456,session_1760979241407_w8qhtdjsw,message_sent,User sent message,,,,,Sounds good.,,,general-ai
2025-10-20T16:59:24.228Z,123456,session_1760979241407_w8qhtdjsw,simulation_option_selected,Scenario evaluation: Inappropriate,,Sounds good.,20,designated_driver,,inappropriate,,general-ai
2025-10-20T16:59:33.988Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""value"":""retry"",""text"":""Try again with these suggestions""}",,,,,,retry,ai-chatbot,general-ai
2025-10-20T17:00:01.405Z,123456,session_1760979241407_w8qhtdjsw,message_sent,User sent message,,,,,refuse the drink politely.,,,general-ai
2025-10-20T17:00:03.006Z,123456,session_1760979241407_w8qhtdjsw,simulation_option_selected,Scenario evaluation: Appropriate,,refuse the drink politely.,80,designated_driver,,appropriate,,general-ai
2025-10-20T17:00:05.055Z,123456,session_1760979241407_w8qhtdjsw,simulation_started,Started scenario 3: helping_friend,,,,helping_friend,,,,general-ai
2025-10-20T17:00:40.183Z,123456,session_1760979241407_w8qhtdjsw,message_sent,User sent message,,,,,Ask not to drive.,,,general-ai
2025-10-20T17:00:42.898Z,123456,session_1760979241407_w8qhtdjsw,simulation_option_selected,Scenario evaluation: Inappropriate,,Ask not to drive.,30,helping_friend,,inappropriate,,general-ai
2025-10-20T17:00:51.768Z,123456,session_1760979241407_w8qhtdjsw,option_selected,"Option selected: {""value"":""retry"",""text"":""Try again with these suggestions""}",,,,,,retry,ai-chatbot,general-ai
2025-10-20T17:01:01.618Z,123456,session_1760979241407_w8qhtdjsw,message_sent,User sent message,,,,,suggest alternative transportation,,,general-ai
2025-10-20T17:01:04.165Z,123456,session_1760979241407_w8qhtdjsw,simulation_option_selected,Scenario evaluation: Appropriate,,suggest alternative transportation,80,helping_friend,,appropriate,,general-ai
