timestamp,user_identifier,session_id,action_type,action_details,question_id,response,score,scenario_type,message_content,option_selected,page_visited,chatbot_type
2025-09-24T02:26:25.507Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-09-24T02:26:37.029Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:26:37.188Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-24T02:26:39.411Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:26:39.509Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-24T02:26:41.536Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:26:41.588Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-24T02:26:43.615Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:26:43.690Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T02:26:45.249Z,,session_1758680758782_ekiou55cw,,Assessment completed,,,,,,,,general-ai
2025-09-24T02:27:20.331Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T02:27:22.920Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T02:27:25.725Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T02:27:33.293Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T02:27:36.279Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T02:27:38.619Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T02:27:41.655Z,,session_1758680758782_ekiou55cw,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-09-24T02:27:43.658Z,,session_1758680758782_ekiou55cw,message_sent,User sent message,,,,,fe,,,general-ai
2025-09-24T02:27:46.057Z,,session_1758680758782_ekiou55cw,simulation_option_selected,Scenario evaluation: Inappropriate,,fe,,peer_pressure,,inappropriate,,general-ai
2025-09-24T02:27:47.192Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""value"":""retry"",""text"":""Try again with these suggestions""}",,,,,,retry,ai-chatbot,general-ai
2025-09-24T02:27:48.387Z,,session_1758680758782_ekiou55cw,message_sent,User sent message,,,,,fe,,,general-ai
2025-09-24T02:27:50.045Z,,session_1758680758782_ekiou55cw,simulation_option_selected,Scenario evaluation: Inappropriate,,fe,,peer_pressure,,inappropriate,,general-ai
2025-09-24T02:27:51.967Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""value"":""skip"",""text"":""Move to next scenario""}",,,,,,skip,ai-chatbot,general-ai
2025-09-24T02:27:52.010Z,,session_1758680758782_ekiou55cw,simulation_started,Started scenario 2: designated_driver,,,,designated_driver,,,,general-ai
2025-09-24T02:27:53.600Z,,session_1758680758782_ekiou55cw,message_sent,User sent message,,,,,fe,,,general-ai
2025-09-24T02:27:56.725Z,,session_1758680758782_ekiou55cw,simulation_option_selected,Scenario evaluation: Inappropriate,,fe,,designated_driver,,inappropriate,,general-ai
2025-09-24T02:27:58.103Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""value"":""retry"",""text"":""Try again with these suggestions""}",,,,,,retry,ai-chatbot,general-ai
2025-09-24T02:27:59.244Z,,session_1758680758782_ekiou55cw,message_sent,User sent message,,,,,fe,,,general-ai
2025-09-24T02:28:00.809Z,,session_1758680758782_ekiou55cw,simulation_option_selected,Scenario evaluation: Inappropriate,,fe,,designated_driver,,inappropriate,,general-ai
2025-09-24T02:28:02.032Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""value"":""skip"",""text"":""Move to next scenario""}",,,,,,skip,ai-chatbot,general-ai
2025-09-24T02:28:02.094Z,,session_1758680758782_ekiou55cw,simulation_started,Started scenario 3: helping_friend,,,,helping_friend,,,,general-ai
2025-09-24T02:28:03.626Z,,session_1758680758782_ekiou55cw,message_sent,User sent message,,,,,fe,,,general-ai
2025-09-24T02:28:05.284Z,,session_1758680758782_ekiou55cw,simulation_option_selected,Scenario evaluation: Inappropriate,,fe,10,helping_friend,,inappropriate,,general-ai
2025-09-24T02:28:06.353Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""value"":""retry"",""text"":""Try again with these suggestions""}",,,,,,retry,ai-chatbot,general-ai
2025-09-24T02:28:07.507Z,,session_1758680758782_ekiou55cw,message_sent,User sent message,,,,,fe,,,general-ai
2025-09-24T02:28:09.112Z,,session_1758680758782_ekiou55cw,simulation_option_selected,Scenario evaluation: Inappropriate,,fe,,helping_friend,,inappropriate,,general-ai
2025-09-24T02:28:10.347Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""value"":""skip"",""text"":""Move to next scenario""}",,,,,,skip,ai-chatbot,general-ai
2025-09-24T02:28:10.398Z,,session_1758680758782_ekiou55cw,simulation_completed,"{""summary"":{""totalScenarios"":3,""totalResponses"":6,""appropriateResponses"":0,""inappropriateResponses"":6,""averageScore"":2,""detailedResponses"":[{""scenario"":""peer_pressure"",""scenarioIndex"":0,""retryCount"":0,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:27:43.660Z"",""isAppropriate"":false,""reason"":""The response 'fe' does not address the scenario or demonstrate any understanding of handling peer pressure regarding alcohol consumption."",""suggestions"":[""Provide a clear refusal to drink more."",""Suggest an alternative activity to avoid pressure.""],""score"":0},{""scenario"":""peer_pressure"",""scenarioIndex"":0,""retryCount"":1,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:27:48.389Z"",""isAppropriate"":false,""reason"":""The response 'fe' is completely unrelated to the scenario and does not demonstrate any understanding or appropriate handling of the situation."",""suggestions"":[""Provide a clear refusal to drink more"",""Suggest an alternative activity to avoid peer pressure""],""score"":0},{""scenario"":""designated_driver"",""scenarioIndex"":1,""retryCount"":0,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:27:53.602Z"",""isAppropriate"":false,""reason"":""The response 'fe' is completely unrelated to the scenario and does not demonstrate any understanding or decision-making regarding the responsibility of being a designated driver."",""suggestions"":[""Provide a clear refusal to the drink offer."",""Explain the importance of staying sober as the designated driver.""],""score"":0},{""scenario"":""designated_driver"",""scenarioIndex"":1,""retryCount"":1,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:27:59.247Z"",""isAppropriate"":false,""reason"":""The response 'fe' does not address the scenario or demonstrate any understanding of the responsibility of being a designated driver."",""suggestions"":[""Provide a clear refusal to the drink offer."",""Explain the importance of staying sober as a designated driver.""],""score"":0},{""scenario"":""helping_friend"",""scenarioIndex"":2,""retryCount"":0,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:28:03.628Z"",""isAppropriate"":false,""reason"":""The response is too brief and does not address the scenario or demonstrate any understanding of the risks involved."",""suggestions"":[""Provide a clear refusal to let the friend drive."",""Suggest calling a taxi or rideshare service.""],""score"":10},{""scenario"":""helping_friend"",""scenarioIndex"":2,""retryCount"":1,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:28:07.511Z"",""isAppropriate"":false,""reason"":""The response 'fe' is completely unrelated to the scenario and shows no understanding of the situation."",""suggestions"":[""Provide a clear refusal to let the friend drive."",""Suggest alternative transportation options.""],""score"":0}]},""allResponses"":[{""scenario"":""peer_pressure"",""scenarioIndex"":0,""retryCount"":0,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:27:43.660Z"",""isAppropriate"":false,""reason"":""The response 'fe' does not address the scenario or demonstrate any understanding of handling peer pressure regarding alcohol consumption."",""suggestions"":[""Provide a clear refusal to drink more."",""Suggest an alternative activity to avoid pressure.""],""score"":0},{""scenario"":""peer_pressure"",""scenarioIndex"":0,""retryCount"":1,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:27:48.389Z"",""isAppropriate"":false,""reason"":""The response 'fe' is completely unrelated to the scenario and does not demonstrate any understanding or appropriate handling of the situation."",""suggestions"":[""Provide a clear refusal to drink more"",""Suggest an alternative activity to avoid peer pressure""],""score"":0},{""scenario"":""designated_driver"",""scenarioIndex"":1,""retryCount"":0,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:27:53.602Z"",""isAppropriate"":false,""reason"":""The response 'fe' is completely unrelated to the scenario and does not demonstrate any understanding or decision-making regarding the responsibility of being a designated driver."",""suggestions"":[""Provide a clear refusal to the drink offer."",""Explain the importance of staying sober as the designated driver.""],""score"":0},{""scenario"":""designated_driver"",""scenarioIndex"":1,""retryCount"":1,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:27:59.247Z"",""isAppropriate"":false,""reason"":""The response 'fe' does not address the scenario or demonstrate any understanding of the responsibility of being a designated driver."",""suggestions"":[""Provide a clear refusal to the drink offer."",""Explain the importance of staying sober as a designated driver.""],""score"":0},{""scenario"":""helping_friend"",""scenarioIndex"":2,""retryCount"":0,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:28:03.628Z"",""isAppropriate"":false,""reason"":""The response is too brief and does not address the scenario or demonstrate any understanding of the risks involved."",""suggestions"":[""Provide a clear refusal to let the friend drive."",""Suggest calling a taxi or rideshare service.""],""score"":10},{""scenario"":""helping_friend"",""scenarioIndex"":2,""retryCount"":1,""userResponse"":""fe"",""timestamp"":""2025-09-24T02:28:07.511Z"",""isAppropriate"":false,""reason"":""The response 'fe' is completely unrelated to the scenario and shows no understanding of the situation."",""suggestions"":[""Provide a clear refusal to let the friend drive."",""Suggest alternative transportation options.""],""score"":0}]}",,,1.6666666666666667,,,,,general-ai
2025-09-24T02:28:26.242Z,,session_1758680758782_ekiou55cw,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T02:28:26.251Z,,session_1758680758782_ekiou55cw,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T02:30:14.974Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:30:15.190Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-24T02:31:46.727Z,,session_1758680758782_ekiou55cw,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T02:31:46.742Z,,session_1758680758782_ekiou55cw,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T02:31:48.252Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:31:48.385Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-24T02:31:50.555Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:31:50.663Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-24T02:31:52.737Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:31:52.790Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-09-24T02:31:54.946Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:31:55.003Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-24T02:31:57.439Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""never"",""text"":""Never"",""value"":""never"",""points"":0}",,,,,,never,ai-chatbot,general-ai
2025-09-24T02:31:57.494Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Never,,,,never,,general-ai
2025-09-24T02:32:01.903Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:32:01.968Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-09-24T02:32:03.979Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:32:04.030Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,Yes,,,,yes,,general-ai
2025-09-24T02:32:06.084Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:32:06.142Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-09-24T02:32:08.280Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:32:08.337Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-24T02:32:10.410Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:32:10.459Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-24T02:32:12.571Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:32:12.628Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-24T02:32:14.844Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:32:14.904Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T02:32:16.456Z,,session_1758680758782_ekiou55cw,,Assessment completed,,,,,,,,general-ai
2025-09-24T02:35:07.596Z,,session_1758680758782_ekiou55cw,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T02:35:07.612Z,,session_1758680758782_ekiou55cw,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T02:35:11.317Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:11.416Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-24T02:35:14.811Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:14.859Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-24T02:35:17.328Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:17.387Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-09-24T02:35:19.377Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:19.427Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-24T02:35:21.444Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""never"",""text"":""Never"",""value"":""never"",""points"":0}",,,,,,never,ai-chatbot,general-ai
2025-09-24T02:35:21.496Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Never,,,,never,,general-ai
2025-09-24T02:35:25.623Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:25.684Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-09-24T02:35:27.748Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:27.803Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,Yes,,,,yes,,general-ai
2025-09-24T02:35:29.738Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:29.787Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-09-24T02:35:31.770Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:31.822Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-24T02:35:33.795Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:33.850Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-24T02:35:35.868Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:35.922Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-24T02:35:37.896Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T02:35:37.970Z,,session_1758680758782_ekiou55cw,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T02:35:39.508Z,,session_1758680758782_ekiou55cw,,Assessment completed,,,,,,,,general-ai
2025-09-24T02:35:43.497Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T02:35:46.156Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T02:35:48.749Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T02:35:50.987Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T02:35:53.697Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T02:35:56.079Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T02:35:59.127Z,,session_1758680758782_ekiou55cw,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-09-24T02:36:01.598Z,,session_1758680758782_ekiou55cw,message_sent,User sent message,,,,,"No thanks, I’m fine right now.""",,,general-ai
2025-09-24T02:36:03.818Z,,session_1758680758782_ekiou55cw,simulation_option_selected,Scenario evaluation: Inappropriate,,"No thanks, I’m fine right now.""",30,peer_pressure,,inappropriate,,general-ai
2025-09-24T02:36:05.948Z,,session_1758680758782_ekiou55cw,option_selected,"Option selected: {""value"":""retry"",""text"":""Try again with these suggestions""}",,,,,,retry,ai-chatbot,general-ai
2025-09-24T02:36:07.359Z,,session_1758680758782_ekiou55cw,message_sent,User sent message,,,,,"No thanks, I’m fine right now.""",,,general-ai
