timestamp,user_identifier,session_id,action_type,action_details,question_id,response,score,scenario_type,message_content,option_selected,page_visited,chatbot_type
2025-09-09T23:06:17.038Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:06:17.066Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-09T23:06:19.549Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""maybe"",""text"":""Maybe, I'm open to learning more"",""value"":""maybe""}",,,,,,maybe,ai-chatbot,general-ai
2025-09-09T23:06:19.577Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Maybe, I'm open to learning more",,,,maybe,,general-ai
2025-09-09T23:06:25.696Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-09T23:06:27.811Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-09T23:06:30.426Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-09T23:06:32.401Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-09T23:06:35.470Z,AVE123,session_1757458719073_58cj6j26w,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-09-09T23:07:21.626Z,AVE123,session_1757458719073_58cj6j26w,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-09T23:07:21.631Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-09T23:13:34.590Z,AVE123,session_1757458719073_58cj6j26w,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-09T23:13:34.597Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-09T23:14:18.911Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:14:18.941Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-09T23:14:20.929Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:14:20.957Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-09T23:14:22.930Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:14:22.956Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-09-09T23:14:24.957Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:14:24.984Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-09T23:14:27.472Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""occasionally"",""text"":""Occasionally"",""value"":""occasionally"",""points"":3}",,,,,,occasionally,ai-chatbot,general-ai
2025-09-09T23:14:27.503Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Occasionally,,,,occasionally,,general-ai
2025-09-09T23:14:30.172Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""weekly"",""text"":""1–2 times a week"",""value"":""weekly"",""points"":3}",,,,,,weekly,ai-chatbot,general-ai
2025-09-09T23:14:30.201Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: binge_drinking,binge_drinking,1–2 times a week,,,,weekly,,general-ai
2025-09-09T23:14:43.662Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""1_2_days"",""text"":""1–2 days"",""value"":""1_2_days"",""points"":1}",,,,,,1_2_days,ai-chatbot,general-ai
2025-09-09T23:14:43.726Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: days_per_week,days_per_week,1–2 days,,,,1_2_days,,general-ai
2025-09-09T23:15:00.835Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""1_drink"",""text"":""1 drink"",""value"":""1_drink"",""points"":0}",,,,,,1_drink,ai-chatbot,general-ai
2025-09-09T23:15:00.870Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: drinks_per_sitting,drinks_per_sitting,1 drink,,,,1_drink,,general-ai
2025-09-09T23:15:05.569Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:15:05.596Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-09-09T23:15:08.058Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:15:08.086Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,Yes,,,,yes,,general-ai
2025-09-09T23:15:10.457Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:15:10.493Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-09-09T23:15:12.969Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:15:12.997Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-09T23:15:15.448Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:15:15.481Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-09T23:15:17.489Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:15:17.518Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-09T23:15:20.734Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""maybe"",""text"":""Maybe, I'm open to learning more"",""value"":""maybe""}",,,,,,maybe,ai-chatbot,general-ai
2025-09-09T23:15:20.767Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Maybe, I'm open to learning more",,,,maybe,,general-ai
2025-09-09T23:15:30.409Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-09T23:15:33.537Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-09T23:15:36.392Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-09T23:16:08.445Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-09T23:16:11.039Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-09T23:16:11.489Z,AVE123,session_1757458719073_58cj6j26w,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-09-09T23:16:15.156Z,AVE123,session_1757458719073_58cj6j26w,message_sent,User sent message,,,,,hello,,,general-ai
2025-09-09T23:16:17.610Z,AVE123,session_1757458719073_58cj6j26w,simulation_option_selected,Scenario evaluation: Inappropriate,,hello,10,peer_pressure,,inappropriate,,general-ai
2025-09-09T23:16:21.334Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""value"":""skip"",""text"":""Move to next scenario""}",,,,,,skip,ai-chatbot,general-ai
2025-09-09T23:20:51.423Z,AVE123,session_1757458719073_58cj6j26w,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-09T23:20:51.432Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-09T23:20:52.624Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:20:52.659Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-09T23:20:54.761Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:20:54.789Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-09T23:20:56.711Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:20:56.739Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-09-09T23:20:59.324Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:20:59.351Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-09T23:21:01.985Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""occasionally"",""text"":""Occasionally"",""value"":""occasionally"",""points"":3}",,,,,,occasionally,ai-chatbot,general-ai
2025-09-09T23:21:02.014Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Occasionally,,,,occasionally,,general-ai
2025-09-09T23:21:04.607Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""more_weekly"",""text"":""More than twice a week"",""value"":""more_weekly"",""points"":4}",,,,,,more_weekly,ai-chatbot,general-ai
2025-09-09T23:21:04.675Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: binge_drinking,binge_drinking,More than twice a week,,,,more_weekly,,general-ai
2025-09-09T23:21:06.991Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""3_4_days"",""text"":""3–4 days"",""value"":""3_4_days"",""points"":2}",,,,,,3_4_days,ai-chatbot,general-ai
2025-09-09T23:21:07.024Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: days_per_week,days_per_week,3–4 days,,,,3_4_days,,general-ai
2025-09-09T23:21:09.384Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""4_5_drinks"",""text"":""4–5 drinks"",""value"":""4_5_drinks"",""points"":2}",,,,,,4_5_drinks,ai-chatbot,general-ai
2025-09-09T23:21:09.412Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: drinks_per_sitting,drinks_per_sitting,4–5 drinks,,,,4_5_drinks,,general-ai
2025-09-09T23:21:13.632Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:21:13.666Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-09-09T23:21:17.049Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:21:17.165Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,Yes,,,,yes,,general-ai
2025-09-09T23:21:20.591Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:21:20.621Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-09-09T23:21:26.778Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-09T23:21:26.849Z,AVE123,session_1757458719073_58cj6j26w,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-09T23:21:35.051Z,AVE123,session_1757458719073_58cj6j26w,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
